Date,Cumulative_Cases_by_Episode_Date,Cumulative_Resolved_Cases_by_Episode_Date,Cumulative_Active_Cases_by_Episode_Date,Cumulative_Deaths_by_Date_of_Death,Daily_Cases_by_Reported_Date,7-day_Average_of_Newly_Reported_cases_by_Reported_Date,Daily_Cases_by_Episode_Date,Daily_Cases_Linked_to_a_Community_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_a_School_or_Childcare_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_an_Institutional_Outbreak_by_Episode_Date,Daily_Cases_Not_Linked_to_an_Outbreak_ie_Sporadic_Cases_by_Episode_Date,Cases_Newly_Admitted_to_Hospital,Cases_Currently_in_Hospital,Cases_Currently_in_ICU,"Cumulative_Rate_for_0-9_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_10-19_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_20-29_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_30-39_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_40-49_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_50-59_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_60-69_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_70-79_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_80-89_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_90_Years_and_Over_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Males_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Females_per_100,000_pop_by_Episode_Date",Source_of_Infection_is_Close_Contact_by_Episode_Date,Source_of_Infection_is_Missing_by_Episode_Date,Source_of_Infection_is_an_Outbreak_by_Episode_Date,Source_of_Infection_is_Travel_by_Episode_Date,Source_of_Infection_is_Unknown_by_Episode_Date,Sum_of_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,%_No_Known_Source_for_Cases_with_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,OBJECTID
2020/10/17,6330,4633,1395,302,63,87.1,47,1,0,10,36,6,49,8,355.5,597.8,855.7,531.4,608.2,531.5,427.2,431.5,1147.9,2893.3,549.4,649,20,11,11,0,5,1031,19.3,250
2020/10/18,6387,4723,1359,305,74,77.6,57,1,5,11,40,2,47,6,356.5,605.8,863.2,535.2,611.2,538,431.4,435.5,1159.8,2938.5,554.2,654.9,16,14,17,0,10,1030,19.2,251
2020/10/19,6451,4805,1339,307,69,78.4,64,1,0,6,57,3,46,6,364.6,616.4,867.5,540.3,617.1,544.4,436.5,439.4,1165.8,2938.5,559.8,661.5,37,9,7,0,11,1016,18.7,252
2020/10/20,6530,4880,1341,309,47,74.6,79,4,4,12,59,4,45,5,371,628.7,877.4,549.7,624.6,549.4,440.7,443.4,1168.8,2949.8,566.2,670,26,12,20,4,17,1019,18.7,253
2020/10/21,6619,4947,1360,312,69,72.4,89,1,1,46,41,4,44,4,374.6,633.2,881.7,556.7,627.5,555.1,444.9,456.6,1234.3,3096.7,574.1,679,20,5,48,0,16,1007,18.9,254
2020/10/22,6685,5025,1348,312,88,69.7,66,2,4,24,36,2,44,3,376.5,640.2,885.5,561.1,640.9,563,449.9,459.2,1240.3,3142,580.1,685.5,15,9,30,1,11,993,18.9,255
2020/10/23,6766,5100,1353,313,93,71.9,81,1,1,13,66,2,39,3,383.7,649.9,892.3,568.7,649.8,570.9,455.8,463.2,1249.3,3175.9,587.4,693.5,36,10,15,1,19,988,19.5,256
2020/10/24,6831,5172,1342,317,63,71.9,65,2,5,17,41,2,39,3,390.1,657.9,896,573.1,656.5,576.6,463.4,464.5,1261.2,3232.4,591.7,701.5,27,2,24,1,11,987,18.7,257
2020/10/25,6901,5260,1322,319,69,71.1,70,1,3,24,42,3,41,3,391.9,667.6,902.8,577.5,658.7,582.3,470.1,468.5,1294,3300.2,597.3,709.1,30,7,28,0,5,992,18.2,258
2020/10/26,6974,5374,1280,320,77,72.3,73,1,5,16,51,4,42,4,402.8,677.3,907.1,585.7,662.4,590.2,471.8,473.7,1311.9,3322.8,602.9,717.3,29,11,22,1,10,1004,17.6,259
2020/10/27,7052,5481,1249,322,61,74.3,78,0,3,15,60,1,36,4,410.1,693.2,916.4,594,663.1,595.2,473.5,483,1317.8,3379.3,610.6,724.4,35,12,18,0,13,997,17.4,260
2020/10/28,7164,5582,1257,325,94,77.9,112,2,3,69,38,2,34,2,411.9,699.4,925.1,596.5,671.3,600.2,481,502.8,1380.4,3627.9,619.7,736.5,22,5,73,0,12,1042,16.4,261
2020/10/29,7228,5662,1240,326,65,74.6,64,0,4,18,42,9,42,2,412.8,707.3,933.1,602.2,678,608.1,485.2,506.7,1386.4,3650.5,625.7,742.7,28,3,22,0,11,1020,16.7,262
2020/10/30,7278,5738,1212,328,122,78.7,50,1,4,9,36,4,45,2,418.3,709.1,941.2,606.6,684.6,610.9,487.8,506.7,1401.3,3661.8,629.4,748.4,22,6,14,0,8,995,16,263
2020/10/31,7317,5844,1144,329,83,81.6,39,0,2,5,32,2,44,2,418.3,716.2,946.8,609.1,688.4,615.2,491.1,508,1404.3,3673.1,633.4,751.8,21,1,7,0,10,987,16.6,264
2020/11/01,7367,5934,1101,332,51,79,50,1,3,6,40,1,43,2,419.2,727.6,949.9,613.6,695.8,617.4,495.3,508,1410.3,3718.4,638.1,756.6,22,3,10,0,15,980,17.2,265
2020/11/02,7431,6047,1052,332,56,76,64,3,6,8,47,6,48,2,424.6,739.1,957.3,618.6,703.9,623.1,497,509.4,1416.2,3729.7,643.8,763,32,3,17,2,10,980,17.1,266
2020/11/03,7503,6184,986,333,36,72.4,72,1,1,37,33,1,48,2,430.1,745.3,960.4,625.6,709.9,628.8,502.9,516,1446,3786.2,648.5,771.9,25,2,39,2,4,973,15.9,267
2020/11/04,7568,6319,912,337,52,66.4,65,5,8,1,51,1,44,1,439.2,755.9,964.7,629.3,717.3,636,506.3,519.9,1455,3786.2,653.5,779.2,34,3,14,1,13,949,16,268
2020/11/05,7614,6408,869,337,45,63.6,46,0,7,5,34,5,48,2,441,769.1,970.9,635,721,638.1,506.3,519.9,1458,3797.5,658.3,783.1,22,0,12,3,9,929,16.1,269
2020/11/06,7688,6486,861,341,79,57.4,74,1,3,12,58,3,49,3,447.4,777.1,979,641.4,727.7,645.3,509.6,522.6,1481.8,3820.1,666.5,789,46,0,15,1,12,922,15.5,270
2020/11/07,7724,6550,828,346,75,56.3,36,3,3,4,26,3,49,4,447.4,780.6,985.2,643.2,729.9,649.6,514.7,526.5,1484.8,3820.1,669,793.3,15,3,10,0,8,893,15.7,271
2020/11/08,7761,6648,767,346,47,55.7,37,1,2,5,29,1,50,4,451,783.3,991.3,648.3,733.6,651.7,516.3,526.5,1487.8,3831.4,672.2,797,17,0,7,2,11,860,17,272
2020/11/09,7831,6746,735,350,31,52.1,70,3,2,23,42,7,49,4,455.6,791.2,998.2,652.1,738.8,655.3,518.9,530.5,1526.5,3921.8,678,804.5,27,1,28,2,12,857,17.3,273
2020/11/10,7898,6807,741,350,51,54.3,67,0,2,11,54,3,49,5,460.1,800.9,1009.9,657.2,744,659.6,521.4,538.4,1526.5,3944.4,684,811.2,33,1,8,3,22,846,18.6,274
2020/11/11,7955,6859,743,353,78,58,57,0,2,6,49,2,48,5,465.6,808.9,1018.6,662.2,749.9,664.6,523.9,539.7,1526.5,3955.7,690.2,815.8,33,2,7,2,13,791,20,275
2020/11/12,7997,6910,732,355,59,60,42,1,2,8,31,3,45,3,472.8,811.5,1024.8,666.6,750.7,667.4,525.6,541,1532.5,4000.9,693.9,820.1,23,3,11,0,5,769,19.8,276
2020/11/13,8036,6971,708,357,80,60.1,39,1,4,8,26,0,38,3,476.5,816.8,1029.7,669.8,755.1,670.3,527.3,542.4,1541.4,4000.9,698.3,823.1,24,1,13,0,1,758,19.1,277
2020/11/14,8056,7015,684,357,51,56.7,20,3,2,1,14,3,39,3,479.2,816.8,1033.4,672.3,755.1,671,529.8,546.3,1541.4,4000.9,700.6,824.6,9,1,6,1,3,739,18.7,278
2020/11/15,8087,7086,641,360,29,54.1,31,1,3,1,26,0,37,2,481.9,820.4,1035.3,673.6,759.6,675.3,534,549,1541.4,4000.9,703.5,827.6,16,0,5,1,9,720,18.3,279
2020/11/16,8132,7170,599,363,11,51.3,45,0,2,3,40,3,35,2,488.3,824.8,1039,678.6,763.3,681,535.7,551.6,1541.4,4023.5,706.8,832.8,28,1,5,0,11,701,19,280
2020/11/17,8173,7233,577,363,40,49.7,41,1,1,10,29,1,34,2,493.8,828.3,1041.5,681.8,766.2,686,538.2,554.2,1547.4,4068.7,710.5,836.9,20,0,12,1,8,670,20.4,281
2020/11/18,8214,7285,566,363,66,48,41,3,2,6,30,1,34,2,498.3,832.7,1045.8,686.2,769.9,689.6,541.6,556.9,1550.4,4068.7,714,841.2,17,5,11,2,6,646,20.1,282
2020/11/19,8234,7318,552,364,53,47.1,20,1,0,1,18,0,32,2,499.2,834.5,1050.2,688.1,773.7,691.1,541.6,556.9,1550.4,4068.7,716.1,842.8,7,1,2,4,6,620,20.5,283
2020/11/20,8260,7383,513,364,30,40,26,1,2,2,21,1,32,2,502.9,837.1,1052.6,691.3,775.1,694.6,543.3,558.2,1550.4,4068.7,718.8,845.1,11,1,5,2,7,572,21.3,284
2020/11/21,8289,7442,482,365,27,36.6,29,4,2,4,19,2,34,2,503.8,839.8,1055.7,696.3,778.8,695.3,544.1,559.5,1559.3,4080,721.9,847.5,11,0,10,1,7,565,21.4,285
2020/11/22,8315,7481,466,368,26,36.1,26,3,1,4,18,3,34,4,506.5,840.7,1059.5,699.5,781.8,696.8,546.6,560.8,1562.3,4080,724,850.3,12,1,8,0,5,554,20.8,286
2020/11/23,8358,7536,452,370,20,37.4,43,3,3,10,27,1,29,3,511,845.1,1064.4,705.2,787,698.9,548.3,562.1,1562.3,4113.9,727.9,854.6,15,0,16,1,11,527,21.6,287
2020/11/24,8409,7572,467,370,21,34.7,51,5,1,8,37,1,25,3,518.3,849.5,1066.9,714,789.2,704.6,551.7,564.8,1565.3,4136.5,731.9,860.2,27,2,14,1,7,511,19.4,288
2020/11/25,8467,7618,478,371,38,30.7,58,3,2,11,42,2,25,2,522.9,860.1,1072.5,717.8,795.2,711.8,554.2,570.1,1568.3,4136.5,737.2,865.9,28,3,16,0,11,512,18.9,289
2020/11/26,8513,7646,495,372,60,31.7,46,1,1,5,39,3,25,2,529.2,868,1076.2,722.9,798.1,712.5,557.6,575.3,1577.2,4136.5,741.8,870,26,3,6,2,9,516,19.6,290
2020/11/27,8556,7678,504,374,57,35.6,43,1,1,3,38,3,26,1,531.9,876,1081.1,729.8,801.1,714.7,559.2,578,1580.2,4136.5,746.2,873.8,21,3,5,2,12,520,21.5,291
2020/11/28,8593,7719,499,375,59,40.1,37,2,1,2,32,2,27,1,533.8,878.6,1087.3,736.1,803.3,716.8,562.6,579.3,1583.2,4136.5,750.1,876.9,14,2,5,1,15,537,23.1,292
2020/11/29,8642,7747,518,377,22,39.6,49,0,3,4,42,5,29,1,536.5,883.1,1098.5,739.3,809.3,718.2,566,583.3,1586.2,4136.5,754.9,881.4,21,2,7,1,18,555,24,293
2020/11/30,8685,7783,524,378,48,43.6,43,1,0,7,35,1,25,1,539.2,886.6,1104,746.9,812.2,721.8,568.5,584.6,1586.2,4159.1,759.9,884.4,21,0,8,1,13,553,24.4,294
2020/12/01,8732,7816,538,378,32,45.1,47,2,1,8,36,3,27,1,542,892.8,1111.5,751.9,815.9,725.4,570.2,588.5,1586.2,4181.7,765.2,888.1,17,3,11,0,16,559,25.6,295
2020/12/02,8773,7844,550,379,49,46.7,41,1,2,7,31,6,31,1,547.4,897.2,1117.7,753.8,821.9,727.5,572.7,591.2,1589.1,4181.7,768.3,892.8,20,1,10,0,10,559,26.3,296
2020/12/03,8812,7882,550,380,38,43.6,39,0,1,6,32,3,31,1,550.1,904.3,1122,756.4,827.1,733.3,573.5,592.5,1589.1,4181.7,771.5,896.9,18,1,7,1,12,578,26.5,297
2020/12/04,8856,7920,554,382,56,43.4,44,2,4,5,33,2,30,1,552.9,909.5,1126.3,763.3,830.8,737.6,576.1,595.1,1592.1,4181.7,776.2,900.6,22,2,11,1,8,596,25.8,298
2020/12/05,8892,7965,545,382,45,41.4,36,2,1,3,30,1,30,1,554.7,911.3,1133.8,766.5,833,740.4,580.3,597.8,1592.1,4193,780.2,903.4,18,1,6,2,9,603,25.9,299
2020/12/06,8927,8009,535,383,33,43,35,0,2,4,29,1,30,2,557.4,914.8,1139.3,770.3,835.2,744,581.9,599.1,1598.1,4193,783.1,907.1,16,2,6,2,9,612,26.1,300
2020/12/07,8986,8059,543,384,24,39.6,59,0,5,4,50,2,29,1,569.2,921.9,1148.6,774.7,840.4,746.1,584.5,599.1,1607,4193,787.6,913.8,32,5,9,0,13,628,25.8,301
2020/12/08,9036,8102,550,384,58,43.3,50,1,1,3,45,0,27,1,573.8,928.1,1159.8,777.2,845.6,750.4,585.3,599.1,1613,4193,791,919.8,32,3,5,2,8,627,26,302
2020/12/09,9088,8146,556,386,36,41.4,52,2,2,2,46,1,24,3,576.5,931.6,1169.7,781,851.5,754.7,590.3,600.4,1616,4204.3,795.3,925.3,21,4,6,0,21,621,27.9,303
2020/12/10,9133,8194,553,386,61,44.7,45,2,1,1,41,1,23,3,578.3,939.6,1177.7,785.4,856.7,758.3,591.2,601.7,1616,4204.3,800.3,928.9,25,1,4,0,15,620,28.9,304
2020/12/11,9167,8247,534,386,44,43,34,5,0,2,27,1,23,2,580.1,944.9,1183.3,789.8,859,760.4,593.7,603.1,1616,4204.3,804,931.7,19,1,7,1,6,611,28.3,305
2020/12/12,9200,8290,523,387,65,45.9,33,4,0,5,24,0,20,2,583.8,947.5,1185.2,794.9,861.9,764,595.4,604.4,1616,4238.2,806.9,935,14,3,9,1,6,607,27,306
2020/12/13,9239,8332,519,388,28,45.1,39,5,0,2,32,0,19,2,585.6,953.7,1191.3,801.2,865.6,765.5,597.1,605.7,1616,4238.2,810.8,938.6,24,0,7,0,8,597,25.8,307
2020/12/14,9281,8377,516,388,12,43.4,42,2,0,3,37,2,20,2,585.6,963.4,1198.2,805,867.9,769,601.3,607,1616,4238.2,814.4,942.9,21,3,5,1,12,596,25.7,308
2020/12/15,9327,8415,523,389,55,43,46,2,1,6,37,1,20,1,587.4,969.6,1203.7,809.4,870.8,776.2,603.8,608.3,1621.9,4249.5,817.1,948.8,20,3,9,0,14,595,25.4,309
2020/12/16,9385,8451,545,389,53,45.4,58,3,1,5,49,0,18,1,590.1,983.7,1207.4,817,876.8,780.5,606.3,611,1621.9,4272.2,822.7,954.2,32,2,8,0,16,612,25.7,310
2020/12/17,9424,8492,542,390,63,45.7,39,1,2,5,31,1,17,0,593.8,989,1211.2,818.3,881.2,786.2,607.2,612.3,1627.9,4306.1,827.6,956.8,22,0,8,0,9,612,25.2,311
2020/12/18,9463,8548,525,390,26,43.1,39,3,0,3,33,0,15,0,595.6,996.1,1216.1,820.8,885.7,791.2,607.2,616.2,1630.9,4306.1,831.8,960,14,2,6,2,15,607,26.5,312
2020/12/19,9501,8590,521,390,46,40.4,38,1,3,8,26,3,18,0,595.6,999.6,1222.3,824,893.1,794.1,609.7,616.2,1636.9,4306.1,835.5,963.5,12,1,12,1,12,609,26.9,313
2020/12/20,9545,8641,514,390,25,40,44,4,3,4,33,0,15,0,597.4,1005.8,1230.4,825.9,901.2,794.8,611.4,617.6,1642.8,4328.7,839.9,967.4,17,2,11,2,12,618,27,314
2020/12/21,9614,8696,528,390,19,41,69,5,0,6,58,1,14,0,601.1,1010.2,1237.8,830.9,912.4,801.2,617.3,626.8,1645.8,4340,845.9,974.5,31,5,11,1,21,628,27.9,315
2020/12/22,9697,8735,572,390,69,43,83,3,2,6,72,2,14,0,603.8,1019.9,1248.9,839.1,919,811.2,624.8,630.8,1651.8,4351.3,853.6,982.5,31,7,11,2,32,661,30.1,316
2020/12/23,9794,8767,637,390,55,43.3,97,4,1,6,86,1,13,1,606.5,1033.2,1268.7,848,928.7,817,629.9,637.4,1654.7,4351.3,864.1,990.3,49,12,11,4,21,706,28.2,317
2020/12/24,9862,8814,658,390,48,41.1,68,11,2,5,50,2,13,1,607.4,1043.8,1274.3,854.9,937.6,823.4,635.8,641.3,1666.7,4351.3,871.4,995.9,31,3,18,0,16,729,27.4,318
2020/12/25,9926,8848,687,391,49,44.4,64,5,1,3,55,0,10,1,610.1,1057.9,1282.4,860,946.5,827,638.3,645.3,1666.7,4362.6,876.8,1002.4,31,3,9,0,21,759,28.3,319
2020/12/26,10013,8897,725,391,96,51.6,87,7,2,4,74,2,12,2,619.2,1066.7,1291,867.6,955.4,838.4,646.7,649.2,1666.7,4362.6,884.7,1010.8,52,9,13,1,12,813,27.2,320
2020/12/27,10103,8943,768,392,36,53.1,90,9,2,7,72,1,11,4,627.4,1073.8,1300.9,878.9,967.3,846.3,650.9,654.5,1675.6,4362.6,893.6,1019,48,4,18,1,19,864,26.9,321
2020/12/28,10235,8982,861,392,66,59.9,132,14,1,6,111,1,11,2,637.4,1090.6,1318.9,890.3,980.6,857,659.3,665.1,1684.6,4373.9,904.2,1033.4,71,16,20,3,22,954,25.4,322
2020/12/29,10339,9027,920,392,112,66,104,4,0,15,85,3,10,4,642,1102.9,1332.5,898.5,993.2,868.5,664.4,671.7,1699.5,4385.2,913.5,1043.8,50,18,19,1,16,1012,24.1,323
2020/12/30,10459,9073,994,392,87,70.6,120,11,0,8,101,3,12,5,651.1,1125,1354.8,906.1,999.9,877.8,666.9,677,1711.4,4396.5,923.6,1056.1,58,32,19,0,11,1074,22.3,324
2020/12/31,10582,9113,1077,392,146,84.6,123,0,0,9,114,2,12,5,661.1,1136.5,1369.7,920,1014.7,887.1,675.3,680.9,1720.3,4441.7,936.1,1066.7,57,45,9,0,12,1158,20.9,325
2021/01/01,10667,9169,1105,393,89,90.3,85,0,1,5,79,2,12,6,665.6,1149.7,1379.6,927.6,1024.4,897.1,678.6,687.5,1723.3,4441.7,944.4,1074.5,45,16,5,1,18,1204,20.3,326
2021/01/02,10780,9223,1164,393,132,95.4,113,4,0,9,100,2,14,6,670.2,1163,1397.5,937.1,1037.7,910,682,692.8,1732.3,4464.3,953.3,1086.8,40,43,13,3,14,1279,19.3,327
2021/01/03,10888,9314,1180,394,105,105.3,108,0,0,4,104,4,18,5,682.9,1176.2,1411.2,949.7,1048.8,918.5,687.9,694.1,1738.2,4464.3,962.8,1097.8,46,43,4,2,13,1343,18.5,328
2021/01/04,11061,9375,1292,394,117,112.6,173,2,0,29,142,5,20,8,691.1,1192.1,1436.6,965.5,1065.9,935.7,696.3,699.4,1765.1,4577.3,980,1113.2,52,71,30,1,19,1447,17,329
2021/01/05,11208,9446,1366,396,106,111.7,147,1,0,18,128,6,23,8,703.8,1211.6,1457,975.6,1083.7,942.9,711.4,704.7,1777,4599.9,993.9,1126.7,40,74,18,2,13,1511,15,330
2021/01/06,11378,9537,1445,396,130,117.9,170,4,1,40,125,7,28,7,711.1,1224.8,1478.7,991.4,1107.4,962.9,722.4,716.5,1788.9,4611.2,1012.8,1138.9,31,89,45,0,5,1584,13.3,331
2021/01/07,11481,9621,1464,396,190,124.1,103,1,0,7,95,6,32,9,723.8,1237.2,1498.5,996.5,1116.3,974.3,725.7,719.2,1791.9,4611.2,1024.6,1146.6,37,54,7,0,5,1619,12.4,332
2021/01/08,11576,9720,1460,396,191,138.7,95,2,0,9,84,0,30,11,731.1,1246,1511.5,1002.8,1127.5,987.2,730.8,721.8,1803.8,4622.5,1033.9,1154.8,16,59,11,0,9,1650,11.4,333
2021/01/09,11616,9813,1405,398,162,143,40,1,0,0,39,4,30,11,733.8,1253.9,1517.7,1006.6,1133.4,988.7,730.8,724.5,1803.8,4622.5,1037.9,1158.3,10,26,1,2,1,1603,11,334
2021/01/10,11655,9917,1340,398,118,144.9,39,0,0,1,38,5,34,11,735.6,1260.1,1525.1,1008.5,1137.1,992.2,733.3,725.8,1803.8,4633.8,1041.8,1161.9,8,28,1,0,2,1552,10.3,335
2021/01/11,11829,10030,1401,398,71,138.3,174,0,0,23,151,3,34,13,750.2,1291.9,1550.5,1021.1,1147.5,1004.4,738.4,731.1,1839.6,4724.2,1058.4,1176.9,4,145,23,0,2,1594,8.8,336
2021/01/12,11878,10141,1339,398,166,146.9,49,0,0,2,47,2,33,12,753.8,1305.2,1553.6,1026.8,1150.5,1005.8,742.6,731.1,1848.5,4746.8,1062.1,1182.1,1,46,2,0,0,1539,8.1,337
2021/01/13,11879,10235,1246,398,136,147.7,1,0,0,0,1,0,33,12,753.8,1305.2,1553.6,1026.8,1151.2,1005.8,742.6,731.1,1848.5,4746.8,1062.1,1182.3,0,1,0,0,0,1420,8,338
