_Date,Cumulative_Cases_by_Episode_Date,Cumulative_Resolved_Cases_by_Episode_Date,Cumulative_Active_Cases_by_Episode_Date,Cumulative_Deaths_by_Date_of_Death,Daily_Cases_by_Reported_Date,7-day_Average_of_Newly_Reported_cases_by_Reported_Date,Daily_Cases_by_Episode_Date,Daily_Cases_Linked_to_a_Community_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_a_School_or_Childcare_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_an_Institutional_Outbreak_by_Episode_Date,Daily_Cases_Not_Linked_to_an_Outbreak_ie_Sporadic_Cases_by_Episode_Date,Cases_Newly_Admitted_to_Hospital,Cases_Currently_in_Hospital,Cases_Currently_in_ICU,"Cumulative_Rate_for_0-9_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_10-19_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_20-29_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_30-39_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_40-49_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_50-59_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_60-69_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_70-79_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_80-89_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_90_Years_and_Over_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Males_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Females_per_100,000_pop_by_Episode_Date",Source_of_Infection_is_Close_Contact_by_Episode_Date,Source_of_Infection_is_Missing_by_Episode_Date,Source_of_Infection_is_an_Outbreak_by_Episode_Date,Source_of_Infection_is_Travel_by_Episode_Date,Source_of_Infection_is_Unknown_by_Episode_Date,Sum_of_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,%_No_Known_Source_for_Cases_with_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,OBJECTID
2020/10/06 00:00:00,5509,3767,1448,294,139,99.1,77,5,3,15,54,2,35,7,298.3,470.7,762.9,471.4,516.3,457.1,379.3,386.6,1040.5,2735.1,473.3,569.5,30,9,22,0,16,1282,18.6,239
2020/10/07 00:00:00,5610,3855,1460,295,174,108.4,101,13,4,21,63,3,37,10,305.5,491,776.5,478.3,525.2,461.4,383.5,391.9,1058.4,2780.3,482.4,579.5,36,10,37,1,17,1277,18.3,240
2020/10/08 00:00:00,5690,3980,1414,296,86,105.4,80,5,5,14,56,2,37,9,312.8,507.8,783.9,484,531.8,466.4,388.5,395.9,1070.4,2814.2,491.2,585.9,36,8,23,0,13,1254,18.1,241
2020/10/09 00:00:00,5776,4061,1419,296,96,102.7,86,5,2,19,60,2,38,9,320.1,517.5,790.7,491,545.2,475.7,393.6,395.9,1094.2,2814.2,499.9,593.5,35,10,26,1,14,1220,18.4,242
2020/10/10 00:00:00,5842,4138,1408,296,67,103,66,5,2,7,52,6,44,9,326.4,524.5,797.5,496,556.3,480,399.5,397.2,1100.2,2825.5,505.2,600.8,28,7,13,0,18,1202,18.9,243
2020/10/11 00:00:00,5907,4235,1376,296,141,112.1,65,6,4,7,48,5,47,10,330.1,538.7,805.6,501.7,562.3,484.3,402,405.1,1100.2,2825.5,511.7,606.5,27,12,17,0,9,1185,18.6,244
2020/10/12 00:00:00,5968,4335,1337,296,63,109.4,61,2,3,14,42,2,46,10,334.6,544.8,816.1,504.2,569.7,490.8,406.2,407.8,1100.2,2848.1,516.7,613,16,11,19,1,14,1130,18.7,245
2020/10/13 00:00:00,6054,4400,1357,297,74,100.1,86,4,3,10,69,1,45,7,343.7,559.9,828.5,508.7,580.8,498.6,408.7,410.4,1100.2,2859.4,525,621.1,36,13,17,3,17,1109,19,246
2020/10/14 00:00:00,6121,4464,1357,300,84,87.3,67,1,1,16,49,2,45,7,347.4,568.7,834.1,515.6,588.2,506.5,411.2,418.3,1106.1,2870.7,530.5,628.3,25,10,18,0,14,1093,19.5,247
2020/10/15 00:00:00,6207,4522,1385,300,107,90.3,86,4,5,25,52,5,49,8,351.9,584.6,841.5,521.9,596.4,519.4,415.4,422.3,1118.1,2870.7,538.4,636.7,28,8,34,4,12,1078,19.4,248
2020/10/16 00:00:00,6282,4576,1405,301,78,87.7,75,2,4,10,59,4,47,8,354.6,595.2,849.5,527.6,605.3,527.2,419.6,428.9,1127,2893.3,545.5,643.8,30,9,16,1,19,1057,19.6,249
2020/10/17 00:00:00,6329,4636,1392,301,63,87.1,47,1,0,10,36,6,50,8,354.6,598.7,855.7,530.8,608.2,531.5,427.2,431.5,1147.9,2893.3,549,649.2,20,11,11,0,5,1032,19.2,250
2020/10/18 00:00:00,6386,4725,1358,303,74,77.6,57,1,5,11,40,2,49,6,355.5,606.7,863.2,534.6,611.2,538,431.4,435.5,1159.8,2938.5,553.8,655.1,16,14,17,0,10,1032,19.1,251
2020/10/19 00:00:00,6450,4807,1338,305,70,78.6,64,1,0,6,57,3,48,6,363.7,617.3,867.5,539.6,617.1,544.4,436.5,439.4,1165.8,2938.5,559.4,661.7,37,9,7,0,11,1018,18.6,252
2020/10/20 00:00:00,6529,4884,1336,309,47,74.7,79,4,4,12,59,4,46,5,370.1,629.6,877.4,549.1,624.6,549.4,440.7,443.4,1168.8,2949.8,565.8,670.2,26,12,20,4,17,1020,18.6,253
2020/10/21 00:00:00,6618,4950,1356,312,69,72.6,89,1,1,46,41,4,45,4,373.7,634,881.7,556.1,627.5,555.1,444.9,456.6,1234.3,3096.7,573.7,679.2,20,5,48,0,16,1008,18.8,254
2020/10/22 00:00:00,6684,5027,1345,312,88,69.9,66,2,4,24,36,2,45,3,375.5,641.1,885.5,560.5,640.9,563,449.9,459.2,1240.3,3142,579.7,685.7,15,9,30,1,11,994,18.8,255
2020/10/23 00:00:00,6763,5103,1347,313,93,72,79,1,1,13,64,2,40,3,382.8,650.8,892.3,568.1,648.3,570.9,455.8,463.2,1249.3,3175.9,586.9,693.5,34,11,15,0,19,987,19.5,256
2020/10/24 00:00:00,6828,5177,1334,317,63,72,65,2,5,16,42,2,40,3,389.2,658.8,896,572.5,655,576.6,463.4,464.5,1261.2,3232.4,591.3,701.3,28,2,23,1,11,986,18.8,257
2020/10/25 00:00:00,6898,5266,1315,317,69,71.3,70,1,3,24,42,3,42,3,391,668.5,902.8,576.9,657.2,582.3,470.1,468.5,1294,3300.2,596.9,709,30,7,28,0,5,991,18.3,258
2020/10/26 00:00:00,6971,5380,1271,320,77,72.3,73,1,5,16,51,4,43,4,401.9,678.2,907.1,585.1,660.9,590.2,471.8,473.7,1311.9,3322.8,602.5,717.1,29,11,22,1,10,1003,17.6,259
2020/10/27 00:00:00,7049,5487,1241,321,61,74.3,78,0,3,15,60,1,37,4,409.2,694.1,916.4,593.3,661.6,595.2,473.5,483,1317.8,3379.3,610.2,724.2,35,12,18,0,13,995,17.4,260
2020/10/28 00:00:00,7161,5589,1246,326,94,77.9,112,2,3,69,38,2,35,2,411,700.3,925.1,595.9,669.8,600.2,481,502.8,1380.4,3627.9,619.3,736.3,22,5,74,0,11,1040,16.3,261
2020/10/29 00:00:00,7225,5669,1229,327,65,74.6,64,0,4,18,42,9,43,2,411.9,708.2,933.1,601.5,676.5,608.1,485.2,506.7,1386.4,3650.5,625.3,742.5,28,3,22,0,11,1018,16.6,262
2020/10/30 00:00:00,7275,5744,1203,328,122,78.7,50,1,4,9,36,4,46,2,417.4,710,941.2,606,683.2,610.9,487.8,506.7,1401.3,3661.8,629,748.2,22,6,14,0,8,993,15.9,263
2020/10/31 00:00:00,7314,5850,1135,329,83,81.6,39,0,2,5,32,2,45,2,417.4,717,946.8,608.5,686.9,615.2,491.1,508,1404.3,3673.1,633,751.6,21,1,6,0,11,985,16.6,264
2020/11/01 00:00:00,7364,5940,1092,332,51,79,50,1,2,6,41,1,43,2,418.3,728.5,949.9,612.9,694.3,617.4,495.3,508,1410.3,3718.4,637.7,756.4,22,3,9,0,16,978,17.4,265
2020/11/02 00:00:00,7428,6055,1040,333,56,76,64,3,6,8,47,6,48,2,423.7,740,957.3,618,702.4,623.1,497,509.4,1416.2,3729.7,643.5,762.8,31,3,17,2,11,978,17.4,266
2020/11/03 00:00:00,7499,6192,973,334,36,72.4,71,1,1,37,32,1,48,2,429.2,745.3,960.4,624.9,708.4,628.8,502.9,516,1446,3786.2,647.9,771.7,24,2,38,2,5,970,16.3,267
2020/11/04 00:00:00,7564,6327,900,337,52,66.4,65,5,8,1,51,1,44,1,438.3,755.9,964.7,628.7,715.8,636,506.3,519.9,1455,3786.2,652.9,779,34,3,14,1,13,946,16.4,268
2020/11/05 00:00:00,7610,6417,856,337,45,63.6,46,0,7,5,34,5,48,2,440.1,769.1,970.9,634.4,719.5,638.1,506.3,519.9,1458,3797.5,657.8,782.9,22,0,12,3,9,926,16.5,269
2020/11/06 00:00:00,7684,6496,849,339,79,57.4,74,1,3,12,58,3,49,3,446.5,777.1,979,640.7,726.2,645.3,509.6,522.6,1481.8,3820.1,665.9,788.8,46,0,15,1,12,921,15.9,270
2020/11/07 00:00:00,7720,6560,816,344,75,56.3,36,3,3,4,26,3,49,4,446.5,780.6,985.2,642.6,728.4,649.6,514.7,526.5,1484.8,3820.1,668.4,793.1,15,3,10,0,8,892,16,271
2020/11/08 00:00:00,7757,6658,753,346,47,55.7,37,1,2,5,29,1,50,4,450.1,783.3,991.3,647.7,732.1,651.7,516.3,526.5,1487.8,3831.4,671.7,796.9,17,0,7,2,11,859,17.3,272
2020/11/09 00:00:00,7827,6756,720,351,31,52.1,70,3,2,23,42,7,49,4,454.7,791.2,998.2,651.5,737.3,655.3,518.9,530.5,1526.5,3921.8,677.5,804.3,26,2,28,2,12,856,17.6,273
2020/11/10 00:00:00,7895,6817,727,351,51,54.3,68,0,2,11,55,3,49,5,459.2,801.8,1009.9,656.5,742.5,659.6,521.4,538.4,1526.5,3944.4,683.6,811,31,1,13,3,20,846,18.7,274
2020/11/11 00:00:00,7952,6869,729,354,79,58.1,57,0,2,6,49,2,48,5,464.7,809.8,1018.6,661.6,748.4,664.6,523.9,539.7,1526.5,3955.7,689.8,815.7,32,2,8,2,13,791,20.2,275
2020/11/12 00:00:00,7994,6920,719,355,59,60.1,42,1,2,8,31,3,44,3,471.9,812.4,1024.8,666,749.2,667.4,525.6,541,1532.5,4000.9,693.5,819.9,23,3,11,0,5,769,20,276
2020/11/13 00:00:00,8032,6981,694,357,80,60.3,38,1,4,7,26,,37,3,475.6,817.7,1029.7,669.2,752.9,670.3,527.3,542.4,1541.4,4000.9,697.9,822.7,24,1,12,0,1,757,19.4,277
2020/11/14 00:00:00,8053,7025,670,358,51,56.9,21,3,2,2,14,2,37,3,478.3,817.7,1033.4,671.7,753.6,671,529.8,546.3,1541.4,4000.9,700.3,824.4,9,1,7,1,3,739,18.8,278
2020/11/15 00:00:00,8083,7096,625,362,29,54.3,30,1,3,1,25,,35,2,481,821.2,1035.3,672.9,757.3,675.3,534,549,1541.4,4000.9,703,827.4,16,0,5,1,8,719,18.2,279
2020/11/16 00:00:00,8127,7181,582,364,11,51.4,44,0,2,3,39,3,33,2,486.5,825.7,1039,678,761,681,535.7,551.6,1541.4,4023.5,706.1,832.6,27,1,5,0,11,699,18.7,280
2020/11/17 00:00:00,8168,7245,559,364,40,49.9,41,1,1,10,29,1,32,2,491.9,829.2,1041.5,681.2,764,686,538.2,554.2,1547.4,4068.7,709.7,836.7,20,0,12,1,8,669,20,281
2020/11/18 00:00:00,8208,7297,547,364,66,48,40,3,2,6,29,1,32,2,496.5,833.6,1045.2,685.6,767.7,689.6,541.6,556.9,1550.4,4068.7,713.2,840.8,16,5,11,2,6,644,19.7,282
2020/11/19 00:00:00,8228,7330,534,364,52,47,20,0,0,1,19,,30,2,497.4,835.4,1049.5,687.5,771.4,691.1,541.6,556.9,1550.4,4068.7,715.3,842.5,7,1,1,4,7,618,20.2,283
2020/11/20 00:00:00,8253,7395,493,365,30,39.9,25,1,2,2,20,1,30,2,501,838,1051.4,690.6,772.9,694.6,543.3,558.2,1550.4,4068.7,718,844.5,11,1,5,2,6,569,20.9,284
2020/11/21 00:00:00,8282,7455,460,367,27,36.4,29,3,2,4,20,2,31,2,501.9,840.7,1054.5,695.7,776.6,695.3,544.1,559.5,1559.3,4080,721.1,846.9,11,0,9,1,8,562,21.2,285
2020/11/22 00:00:00,8308,7495,443,370,26,36,26,2,1,4,19,3,31,4,504.7,841.6,1058.8,698.9,779.6,696.8,545.8,560.8,1562.3,4080,723.1,849.9,14,1,6,0,5,551,20.5,286
2020/11/23 00:00:00,8351,7548,431,372,20,37.3,43,3,2,10,28,,26,3,509.2,846,1064.4,703.9,784.8,698.9,547.5,562.1,1562.3,4113.9,727.1,854,15,1,14,1,12,524,21.6,287
2020/11/24 00:00:00,8399,7586,441,372,21,34.6,48,4,1,8,35,,23,3,515.6,850.4,1066.9,712.1,787,703.9,550.8,564.8,1565.3,4136.5,730.8,859.4,25,3,11,1,8,504,20,288
2020/11/25 00:00:00,8459,7631,455,373,38,30.6,60,3,2,13,42,2,23,2,519.2,861,1072.5,715.9,793.7,711.1,553.3,572.7,1568.3,4136.5,735.8,865.8,27,4,18,0,11,507,19.5,289
2020/11/26 00:00:00,8503,7656,472,375,62,32,44,1,1,5,37,3,23,2,525.6,868,1076.2,720.3,797.4,711.8,556.7,576.7,1577.2,4136.5,740.4,869.5,22,4,7,2,9,509,20.2,290
2020/11/27 00:00:00,8545,7687,481,377,59,36.1,42,1,1,3,37,3,24,1,528.3,876,1081.1,726.7,799.6,714.7,558.4,579.3,1580.2,4136.5,744.5,873.4,20,6,5,1,10,513,21.8,291
2020/11/28 00:00:00,8577,7730,470,377,61,41,32,0,0,2,30,2,25,1,530.1,877.8,1086.7,732.3,801.1,716.8,561.8,579.3,1583.2,4136.5,748,876,14,3,2,1,12,524,23.1,292
2020/11/29 00:00:00,8611,7758,475,378,22,40.4,34,0,2,4,28,5,28,1,532.9,880.4,1094.8,734.9,803.3,716.8,564.3,584.6,1586.2,4136.5,751.4,879,13,2,6,0,13,528,23.9,293
2020/11/30 00:00:00,8645,7793,474,378,49,44.6,34,1,0,7,26,1,25,1,532.9,883.9,1100.3,738.7,807.8,720.4,566,584.6,1586.2,4159.1,755.5,881.2,12,4,8,1,9,518,23.9,294
2020/12/01 00:00:00,8677,7828,471,378,34,46.4,32,1,1,6,24,3,28,1,534.7,887.5,1105.3,741.8,810.7,724,566.8,587.2,1586.2,4170.4,759.2,883.6,11,3,8,0,10,509,24.8,295
2020/12/02 00:00:00,8704,7860,465,379,49,48,27,0,0,7,20,5,31,1,540.1,888.4,1107.8,743.7,815.2,726.1,568.5,587.2,1589.1,4181.7,761.5,886.4,13,5,7,0,2,496,24.6,296
2020/12/03 00:00:00,8729,7898,452,379,41,45,25,0,0,4,21,2,31,1,542,894.5,1110.8,744.3,818.2,728.3,569.3,588.5,1592.1,4181.7,764,888.7,5,13,4,0,3,501,23.6,297
2020/12/04 00:00:00,8763,7937,446,380,59,45,34,0,0,0,34,,30,1,544.7,898.1,1114.6,746.9,821.1,732.5,570.2,595.1,1595.1,4181.7,767.5,891.5,0,34,0,0,0,510,22,298
2020/12/05 00:00:00,8763,7968,415,380,37,41.6,0,0,0,0,0,,30,1,544.7,898.1,1114.6,746.9,821.1,732.5,570.2,595.1,1595.1,4181.7,767.5,891.5,0,0,0,0,0,481,21.6,299
